timestamp,user_id,ip_address,endpoint,method,status_code,latency_ms,label
2026-03-01 00:48:31,user_29,192.168.1.149,/api/v1/login,POST,401,13.477720016642037,Credential_Stuffing
2026-03-01 00:42:00,user_354,192.168.1.253,/api/v1/login,POST,200,27.323112019555538,Normal
2026-03-01 00:30:25,user_287,192.168.1.230,/api/v1/admin,POST,200,39.155404064032595,Business_Logic
2026-03-01 00:18:30,user_792,192.168.1.224,/api/v1/admin,POST,200,30.269984188904733,Business_Logic
2026-03-01 00:03:45,user_54,192.168.1.42,/api/v1/admin,POST,200,61.53288498048933,Business_Logic
2026-03-01 00:05:04,user_250,192.168.1.221,/api/v1/profile,POST,200,38.92076757860768,Normal
2026-03-01 01:00:19,user_715,192.168.1.138,/api/v1/login,POST,401,10.523239357058271,Credential_Stuffing
2026-03-01 00:02:36,user_454,192.168.1.242,/api/v1/login,POST,401,13.925792839320561,Credential_Stuffing
2026-03-01 00:48:43,user_955,192.168.1.4,/api/v1/profile,POST,200,40.756862409703274,Normal
2026-03-01 01:04:00,user_107,192.168.1.223,/api/v1/login,POST,401,8.264771569444873,Credential_Stuffing
2026-03-01 00:08:06,user_982,192.168.1.42,/api/v1/cart,POST,200,11.942720025450292,Normal
2026-03-01 00:45:06,user_903,192.168.1.250,/api/v1/login,POST,200,18.700290682875796,Normal
2026-03-01 00:20:45,user_422,192.168.1.13,/api/v1/login,POST,401,8.725029610365013,Credential_Stuffing
2026-03-01 00:05:36,user_300,192.168.1.175,/api/v1/login,POST,200,29.593364088727242,Normal
2026-03-01 00:32:35,user_898,192.168.1.160,/api/v1/admin,POST,200,62.16270647846416,Business_Logic
2026-03-01 00:44:26,user_574,192.168.1.72,/api/v1/checkout,POST,200,39.19126256338862,Normal
2026-03-01 01:22:39,user_346,192.168.1.107,/api/v1/checkout,POST,200,34.430885047469694,Normal
2026-03-01 00:44:00,user_578,192.168.1.12,/api/v1/cart,POST,200,28.115710897314436,Normal
2026-03-01 00:01:29,user_417,192.168.1.61,/api/v1/checkout,POST,200,32.68132897094741,Normal
2026-03-01 00:37:30,user_977,192.168.1.46,/api/v1/checkout,POST,200,48.57313313779855,Normal
2026-03-01 01:21:54,user_10,192.168.1.94,/api/v1/admin,POST,200,49.28893850880998,Business_Logic
2026-03-01 01:28:56,user_423,192.168.1.254,/api/v1/checkout,POST,200,36.91031469714212,Normal
2026-03-01 00:06:12,user_250,192.168.1.111,/api/v1/profile,POST,200,45.96360578374613,Normal
2026-03-01 00:43:52,user_485,192.168.1.132,/api/v1/checkout,POST,200,42.24168738527106,Normal
2026-03-01 00:57:00,user_554,192.168.1.8,/api/v1/checkout,POST,200,32.21360552841641,Normal
2026-03-01 01:24:48,user_698,192.168.1.160,/api/v1/cart,POST,200,26.70854232668678,Normal
2026-03-01 01:07:54,user_371,192.168.1.209,/api/v1/profile,POST,200,16.44210622318144,Normal
2026-03-01 01:36:22,user_124,192.168.1.215,/api/v1/login,POST,200,34.39719106898451,Normal
2026-03-01 00:18:09,user_818,192.168.1.133,/api/v1/login,POST,200,18.082705511747406,Normal
2026-03-01 00:50:00,user_39,192.168.1.79,/api/v1/checkout,POST,200,14.62940522644935,Normal
2026-03-01 00:21:53,user_586,192.168.1.57,/api/v1/profile,POST,200,21.26629119303,Normal
2026-03-01 01:18:12,user_224,192.168.1.83,/api/v1/profile,POST,200,31.53994706498296,Normal
2026-03-01 00:13:44,user_793,192.168.1.35,/api/v1/admin,POST,200,89.76649803321855,Business_Logic
2026-03-01 01:09:20,user_923,192.168.1.158,/api/v1/login,POST,200,27.27331972237159,Normal
2026-03-01 01:10:00,user_413,192.168.1.43,/api/v1/admin,POST,200,59.96071050015013,Business_Logic
2026-03-01 00:08:50,user_416,192.168.1.193,/api/v1/login,POST,401,8.784393409871464,Credential_Stuffing
2026-03-01 01:02:25,user_779,192.168.1.189,/api/v1/checkout,POST,200,28.657676789209194,Normal
2026-03-01 00:50:24,user_261,192.168.1.142,/api/v1/login,POST,200,15.899263168686787,Normal
2026-03-01 00:18:10,user_743,192.168.1.36,/api/v1/login,POST,200,45.78554696600421,Normal
2026-03-01 01:13:20,user_512,192.168.1.101,/api/v1/login,POST,401,8.409433497655105,Credential_Stuffing
2026-03-01 01:34:21,user_827,192.168.1.243,/api/v1/login,POST,401,13.638691363536275,Credential_Stuffing
2026-03-01 01:14:40,user_306,192.168.1.4,/api/v1/cart,POST,200,21.054830675686507,Normal
2026-03-01 00:32:01,user_812,192.168.1.232,/api/v1/login,POST,200,10.955899538107001,Normal
2026-03-01 01:42:36,user_231,192.168.1.81,/api/v1/admin,POST,200,67.00421901508936,Business_Logic
2026-03-01 01:24:20,user_863,192.168.1.242,/api/v1/login,POST,401,13.05324142963261,Credential_Stuffing
2026-03-01 00:30:56,user_601,192.168.1.234,/api/v1/checkout,POST,200,20.18245559058967,Normal
2026-03-01 00:17:33,user_824,192.168.1.229,/api/v1/login,POST,200,19.573390787787744,Normal
2026-03-01 01:30:28,user_708,192.168.1.6,/api/v1/profile,POST,200,26.148626978201026,Normal
2026-03-01 00:43:38,user_910,192.168.1.175,/api/v1/login,POST,200,41.06066871415169,Normal
2026-03-01 00:12:00,user_293,192.168.1.173,/api/v1/login,POST,200,39.64045061941712,Normal
2026-03-01 01:34:47,user_737,192.168.1.86,/api/v1/login,POST,401,6.857000628041108,Credential_Stuffing
2026-03-01 00:52:52,user_727,192.168.1.36,/api/v1/profile,POST,200,23.274227564604875,Normal
2026-03-01 01:56:51,user_521,192.168.1.166,/api/v1/checkout,POST,200,26.727243795157687,Normal
2026-03-01 00:14:28,user_941,192.168.1.115,/api/v1/admin,POST,200,69.20605963447059,Business_Logic
2026-03-01 01:50:25,user_240,192.168.1.192,/api/v1/checkout,POST,200,12.244583831304045,Normal
2026-03-01 01:59:42,user_454,192.168.1.46,/api/v1/login,POST,200,14.341164646274255,Normal
2026-03-01 00:44:27,user_688,192.168.1.223,/api/v1/profile,POST,200,18.98819827645033,Normal
2026-03-01 01:06:08,user_987,192.168.1.66,/api/v1/checkout,POST,200,25.805645542817924,Normal
2026-03-01 01:49:39,user_591,192.168.1.89,/api/v1/login,POST,401,14.70203372478967,Credential_Stuffing
2026-03-01 00:02:10,user_120,192.168.1.93,/api/v1/admin,POST,200,97.12095167679205,Business_Logic
2026-03-01 01:36:04,user_652,192.168.1.115,/api/v1/admin,POST,200,67.37222553946955,Business_Logic
2026-03-01 00:15:24,user_830,192.168.1.51,/api/v1/cart,POST,200,24.158228393816998,Normal
2026-03-01 00:04:26,user_44,192.168.1.206,/api/v1/checkout,POST,200,32.40831535596668,Normal
2026-03-01 01:31:34,user_914,192.168.1.194,/api/v1/admin,POST,200,63.14832869557944,Business_Logic
2026-03-01 01:57:00,user_589,192.168.1.124,/api/v1/cart,POST,200,11.300117759070702,Normal
2026-03-01 00:27:12,user_388,192.168.1.24,/api/v1/profile,POST,200,36.48009706014133,Normal
2026-03-01 01:35:54,user_390,192.168.1.209,/api/v1/checkout,POST,200,30.359105889355757,Normal
2026-03-01 01:06:42,user_250,192.168.1.227,/api/v1/cart,POST,200,40.35615578752153,Normal
2026-03-01 00:23:10,user_507,192.168.1.217,/api/v1/checkout,POST,200,49.0283088932366,Normal
2026-03-01 01:19:20,user_167,192.168.1.236,/api/v1/profile,POST,200,34.602015163072366,Normal
2026-03-01 01:43:24,user_891,192.168.1.8,/api/v1/profile,POST,200,25.592137529083942,Normal
2026-03-01 00:26:02,user_237,192.168.1.116,/api/v1/login,POST,401,13.296626387528704,Credential_Stuffing
2026-03-01 00:59:35,user_630,192.168.1.56,/api/v1/checkout,POST,200,45.06951138663712,Normal
2026-03-01 01:45:36,user_71,192.168.1.25,/api/v1/checkout,POST,200,16.797867662399156,Normal
2026-03-01 00:07:15,user_487,192.168.1.46,/api/v1/login,POST,401,12.06316188066395,Credential_Stuffing
2026-03-01 01:27:36,user_539,192.168.1.152,/api/v1/admin,POST,200,60.13229972624623,Business_Logic
2026-03-01 00:09:48,user_543,192.168.1.222,/api/v1/login,POST,200,44.25974201774099,Normal
2026-03-01 02:15:40,user_363,192.168.1.167,/api/v1/login,POST,401,10.580098860640547,Credential_Stuffing
2026-03-01 01:34:22,user_16,192.168.1.48,/api/v1/profile,POST,200,14.353642364123873,Normal
2026-03-01 01:42:30,user_255,192.168.1.95,/api/v1/checkout,POST,200,31.428590605658968,Normal
2026-03-01 01:18:01,user_862,192.168.1.4,/api/v1/checkout,POST,200,34.16890049543558,Normal
2026-03-01 01:56:32,user_536,192.168.1.33,/api/v1/cart,POST,200,30.044158467480976,Normal
2026-03-01 00:58:39,user_801,192.168.1.128,/api/v1/cart,POST,200,21.597894951800395,Normal
2026-03-01 02:13:28,user_373,192.168.1.45,/api/v1/checkout,POST,200,14.193247923327101,Normal
2026-03-01 01:48:30,user_439,192.168.1.135,/api/v1/login,POST,401,6.528051209692136,Credential_Stuffing
2026-03-01 01:38:48,user_510,192.168.1.248,/api/v1/cart,POST,200,15.479603731216605,Normal
2026-03-01 01:26:21,user_822,192.168.1.108,/api/v1/profile,POST,200,38.359123516028724,Normal
2026-03-01 01:05:50,user_312,192.168.1.239,/api/v1/login,POST,401,11.586957918350631,Credential_Stuffing
2026-03-01 01:14:12,user_619,192.168.1.133,/api/v1/checkout,POST,200,35.433178263628164,Normal
2026-03-01 02:00:00,user_252,192.168.1.32,/api/v1/login,POST,401,11.285749031655552,Credential_Stuffing
2026-03-01 01:01:43,user_549,192.168.1.73,/api/v1/checkout,POST,200,23.810377622477485,Normal
2026-03-01 00:21:36,user_743,192.168.1.223,/api/v1/cart,POST,200,28.658671333585772,Normal
2026-03-01 01:05:12,user_58,192.168.1.202,/api/v1/checkout,POST,200,20.007149980657527,Normal
2026-03-01 01:54:48,user_834,192.168.1.243,/api/v1/login,POST,200,44.554851987082415,Normal
2026-03-01 02:36:45,user_561,192.168.1.221,/api/v1/cart,POST,200,27.38514696463124,Normal
2026-03-01 01:58:58,user_225,192.168.1.232,/api/v1/login,POST,200,12.423688984482828,Normal
2026-03-01 00:52:53,user_704,192.168.1.221,/api/v1/login,POST,200,12.566073666045892,Normal
2026-03-01 02:14:24,user_225,192.168.1.56,/api/v1/login,POST,401,10.436189000516318,Credential_Stuffing
2026-03-01 01:07:36,user_980,192.168.1.45,/api/v1/profile,POST,200,14.340708107741463,Normal
2026-03-01 01:08:00,user_934,192.168.1.146,/api/v1/checkout,POST,200,10.487596003596629,Normal
2026-03-01 02:36:45,user_62,192.168.1.244,/api/v1/cart,POST,200,36.54535778561224,Normal
2026-03-01 01:00:12,user_372,192.168.1.172,/api/v1/cart,POST,200,46.026451380412475,Normal
2026-03-01 00:25:57,user_366,192.168.1.90,/api/v1/checkout,POST,200,25.29290273267893,Normal
2026-03-01 00:37:42,user_755,192.168.1.121,/api/v1/cart,POST,200,27.47240709111878,Normal
2026-03-01 00:58:20,user_891,192.168.1.162,/api/v1/checkout,POST,200,26.69795369462642,Normal
2026-03-01 00:55:44,user_674,192.168.1.154,/api/v1/login,POST,200,46.262021109870915,Normal
2026-03-01 01:25:33,user_427,192.168.1.194,/api/v1/login,POST,401,10.24481051619058,Credential_Stuffing
2026-03-01 00:26:42,user_748,192.168.1.15,/api/v1/checkout,POST,200,13.481384155216443,Normal
2026-03-01 00:41:46,user_173,192.168.1.250,/api/v1/profile,POST,200,16.72651691023148,Normal
2026-03-01 01:42:00,user_684,192.168.1.232,/api/v1/checkout,POST,200,44.67757774383852,Normal
2026-03-01 00:33:11,user_165,192.168.1.33,/api/v1/login,POST,200,14.722037946576103,Normal
2026-03-01 01:21:54,user_980,192.168.1.212,/api/v1/login,POST,200,20.31363595436632,Normal
2026-03-01 00:48:48,user_60,192.168.1.188,/api/v1/login,POST,200,16.77961187520609,Normal
2026-03-01 02:27:12,user_376,192.168.1.190,/api/v1/cart,POST,200,35.53589305459347,Normal
2026-03-01 02:49:35,user_496,192.168.1.224,/api/v1/login,POST,200,25.119416435303133,Normal
2026-03-01 01:57:48,user_185,192.168.1.140,/api/v1/login,POST,401,8.492417140590923,Credential_Stuffing
2026-03-01 01:02:20,user_208,192.168.1.173,/api/v1/cart,POST,200,23.13727536249441,Normal
2026-03-01 00:15:40,user_458,192.168.1.81,/api/v1/profile,POST,200,39.69071364706966,Normal
2026-03-01 02:24:54,user_635,192.168.1.35,/api/v1/profile,POST,200,46.74982518120645,Normal
2026-03-01 00:22:10,user_95,192.168.1.221,/api/v1/login,POST,200,41.22439585579729,Normal
2026-03-01 00:38:12,user_723,192.168.1.139,/api/v1/checkout,POST,200,21.9860718248423,Normal
2026-03-01 01:32:48,user_22,192.168.1.42,/api/v1/profile,POST,200,22.410812294923144,Normal
2026-03-01 02:02:14,user_611,192.168.1.58,/api/v1/login,POST,200,25.890356645086392,Normal
2026-03-01 03:14:00,user_571,192.168.1.195,/api/v1/admin,POST,200,52.22263479715693,Business_Logic
2026-03-01 00:03:15,user_64,192.168.1.105,/api/v1/checkout,POST,200,14.599173298704713,Normal
2026-03-01 00:06:32,user_675,192.168.1.203,/api/v1/login,POST,200,44.98094305371537,Normal
2026-03-01 01:18:48,user_945,192.168.1.173,/api/v1/profile,POST,200,40.92729429426015,Normal
2026-03-01 03:01:30,user_890,192.168.1.210,/api/v1/cart,POST,200,25.197758078055287,Normal
2026-03-01 02:42:31,user_736,192.168.1.151,/api/v1/profile,POST,200,28.421600673144404,Normal
2026-03-01 02:13:20,user_455,192.168.1.16,/api/v1/profile,POST,200,24.589573515840925,Normal
2026-03-01 00:20:06,user_680,192.168.1.53,/api/v1/admin,POST,200,84.22091986252536,Business_Logic
2026-03-01 01:51:06,user_70,192.168.1.103,/api/v1/login,POST,401,13.38456914636129,Credential_Stuffing
2026-03-01 02:05:11,user_696,192.168.1.255,/api/v1/login,POST,200,17.4810998983417,Normal
2026-03-01 01:42:00,user_397,192.168.1.7,/api/v1/cart,POST,200,31.168326429204942,Normal
2026-03-01 01:08:20,user_751,192.168.1.25,/api/v1/cart,POST,200,18.232390534466717,Normal
2026-03-01 03:15:42,user_140,192.168.1.3,/api/v1/profile,POST,200,43.80119305195251,Normal
2026-03-01 02:18:00,user_668,192.168.1.52,/api/v1/cart,POST,200,30.209998192541235,Normal
2026-03-01 01:50:56,user_394,192.168.1.210,/api/v1/profile,POST,200,14.462292670958941,Normal
2026-03-01 00:55:44,user_985,192.168.1.183,/api/v1/cart,POST,200,27.256483511763978,Normal
2026-03-01 01:34:30,user_913,192.168.1.171,/api/v1/login,POST,200,47.75605754237901,Normal
2026-03-01 01:56:03,user_628,192.168.1.119,/api/v1/login,POST,200,21.636902545478705,Normal
2026-03-01 01:14:12,user_763,192.168.1.228,/api/v1/checkout,POST,200,49.82433085945315,Normal
2026-03-01 01:00:21,user_388,192.168.1.16,/api/v1/login,POST,401,14.641267690411654,Credential_Stuffing
2026-03-01 02:40:30,user_774,192.168.1.107,/api/v1/admin,POST,200,71.71761674661133,Business_Logic
2026-03-01 00:43:00,user_72,192.168.1.152,/api/v1/login,POST,200,33.58995145102747,Normal
2026-03-01 01:58:48,user_10,192.168.1.159,/api/v1/login,POST,401,13.867263696167903,Credential_Stuffing
2026-03-01 00:50:38,user_182,192.168.1.190,/api/v1/login,POST,200,34.31991291635371,Normal
2026-03-01 03:16:12,user_333,192.168.1.135,/api/v1/profile,POST,200,27.593720896735675,Normal
2026-03-01 02:11:24,user_88,192.168.1.21,/api/v1/login,POST,200,40.035973674928385,Normal
2026-03-01 01:24:20,user_938,192.168.1.76,/api/v1/checkout,POST,200,47.746213337101096,Normal
2026-03-01 01:50:30,user_536,192.168.1.109,/api/v1/admin,POST,200,31.434119429985593,Business_Logic
2026-03-01 03:12:24,user_223,192.168.1.69,/api/v1/login,POST,200,49.93114865244105,Normal
2026-03-01 00:40:53,user_525,192.168.1.64,/api/v1/login,POST,200,30.572632564125215,Normal
2026-03-01 03:06:40,user_6,192.168.1.136,/api/v1/checkout,POST,200,41.71157777014289,Normal
2026-03-01 02:26:15,user_456,192.168.1.70,/api/v1/profile,POST,200,10.639388792495591,Normal
2026-03-01 02:04:18,user_316,192.168.1.53,/api/v1/login,POST,401,7.362248925635685,Credential_Stuffing
2026-03-01 02:31:20,user_269,192.168.1.109,/api/v1/profile,POST,200,28.070009504058238,Normal
2026-03-01 02:47:12,user_789,192.168.1.195,/api/v1/profile,POST,200,30.209623525279294,Normal
2026-03-01 02:02:08,user_826,192.168.1.85,/api/v1/profile,POST,200,27.903476768562115,Normal
2026-03-01 03:11:40,user_999,192.168.1.122,/api/v1/login,POST,200,48.50965568107212,Normal
2026-03-01 03:16:21,user_905,192.168.1.82,/api/v1/profile,POST,200,32.781783342445145,Normal
2026-03-01 02:11:28,user_273,192.168.1.148,/api/v1/cart,POST,200,41.40705691396291,Normal
2026-03-01 01:40:58,user_944,192.168.1.30,/api/v1/login,POST,200,34.784002787222185,Normal
2026-03-01 03:18:54,user_537,192.168.1.29,/api/v1/login,POST,200,46.72259543483888,Normal
2026-03-01 01:18:20,user_0,192.168.1.206,/api/v1/login,POST,401,13.278585972341263,Credential_Stuffing
2026-03-01 03:04:52,user_81,192.168.1.105,/api/v1/admin,POST,200,98.70012900437673,Business_Logic
2026-03-01 01:42:42,user_32,192.168.1.19,/api/v1/profile,POST,200,47.80188610301641,Normal
2026-03-01 02:18:50,user_858,192.168.1.119,/api/v1/cart,POST,200,42.05305979378545,Normal
2026-03-01 00:03:59,user_929,192.168.1.165,/api/v1/admin,POST,200,66.63033370467764,Business_Logic
2026-03-01 02:40:00,user_755,192.168.1.234,/api/v1/login,POST,200,22.741658272564088,Normal
2026-03-01 03:28:52,user_80,192.168.1.85,/api/v1/login,POST,200,11.250537077241871,Normal
2026-03-01 01:24:42,user_601,192.168.1.130,/api/v1/profile,POST,200,18.515325554296624,Normal
2026-03-01 00:08:06,user_651,192.168.1.72,/api/v1/cart,POST,200,10.13137946732924,Normal
2026-03-01 03:15:12,user_398,192.168.1.66,/api/v1/checkout,POST,200,36.800338673666204,Normal
2026-03-01 03:28:15,user_327,192.168.1.40,/api/v1/cart,POST,200,35.574966933476,Normal
2026-03-01 01:26:06,user_908,192.168.1.151,/api/v1/profile,POST,200,35.190069148165904,Normal
2026-03-01 02:52:54,user_50,192.168.1.159,/api/v1/login,POST,401,13.977520020609212,Credential_Stuffing
2026-03-01 03:01:52,user_182,192.168.1.244,/api/v1/checkout,POST,200,22.386673852004193,Normal
2026-03-01 03:23:21,user_483,192.168.1.186,/api/v1/profile,POST,200,35.83028321763919,Normal
2026-03-01 00:33:20,user_283,192.168.1.14,/api/v1/admin,POST,200,77.92424989414258,Business_Logic
2026-03-01 00:37:39,user_140,192.168.1.138,/api/v1/checkout,POST,200,21.027477038616485,Normal
2026-03-01 00:04:12,user_789,192.168.1.118,/api/v1/login,POST,200,15.838100337899363,Normal
2026-03-01 03:43:29,user_772,192.168.1.26,/api/v1/login,POST,401,14.257513839605421,Credential_Stuffing
2026-03-01 00:55:02,user_139,192.168.1.58,/api/v1/profile,POST,200,20.48840605281753,Normal
2026-03-01 03:41:00,user_883,192.168.1.182,/api/v1/login,POST,401,10.425071765884379,Credential_Stuffing
2026-03-01 04:16:00,user_218,192.168.1.67,/api/v1/checkout,POST,200,23.994232011245124,Normal
2026-03-01 00:47:07,user_319,192.168.1.53,/api/v1/cart,POST,200,31.43718344217209,Normal
2026-03-01 00:17:12,user_971,192.168.1.124,/api/v1/login,POST,200,32.98714418182754,Normal
2026-03-01 02:09:30,user_984,192.168.1.138,/api/v1/admin,POST,200,59.54284913635041,Business_Logic
2026-03-01 01:31:00,user_613,192.168.1.180,/api/v1/profile,POST,200,10.73216968776643,Normal
2026-03-01 02:23:33,user_303,192.168.1.159,/api/v1/cart,POST,200,17.152947031979963,Normal
2026-03-01 03:03:24,user_627,192.168.1.238,/api/v1/cart,POST,200,39.94056387819795,Normal
2026-03-01 03:52:19,user_325,192.168.1.98,/api/v1/login,POST,401,8.796784103503024,Credential_Stuffing
2026-03-01 03:26:48,user_366,192.168.1.169,/api/v1/checkout,POST,200,30.144772615072995,Normal
2026-03-01 03:49:40,user_277,192.168.1.76,/api/v1/cart,POST,200,46.13445555753393,Normal
2026-03-01 03:19:30,user_380,192.168.1.205,/api/v1/login,POST,200,30.17625658071036,Normal
